Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
158534,-65.0936969,-43.2341969,116.32742,5.034,-71.591,-129.895,OK
158542,-65.5253376,-43.3857221,116.5550055,4.994,-71.149,-129.631,OK
158550,-65.4852445,-43.3652026,116.5423204,4.995,-71.158,-129.612,OK
158558,-65.5388458,-43.4182457,116.5259369,4.944,-71.113,-129.545,OK
158566,-65.5891184,-43.4492511,116.5349923,4.925,-71.048,-129.47,OK
158574,-65.5209206,-43.396211,116.5370054,4.912,-71.113,-129.666,OK
158582,-65.5683244,-43.414523,116.5597511,4.887,-71.042,-129.669,OK
158590,-65.3938389,-43.378021,116.4356659,4.856,-71.254,-129.756,OK
158598,-64.9018625,-43.2503492,116.1163827,4.807,-71.718,-130.109,OK
158606,-64.532273,-43.1829349,115.8374375,4.753,-72.074,-130.188,OK
158614,-63.6779563,-43.1042588,115.0838769,4.665,-72.946,-130.256,OK
158622,-63.4170856,-43.1718572,114.7299327,4.615,-73.185,-129.872,OK
158630,-64.2349968,-43.317567,115.3629218,4.735,-72.302,-129.665,OK
158638,-65.3986124,-43.4496154,116.3470527,4.7,-71.215,-129.534,OK
158646,-64.3832068,-43.1838259,115.6874736,4.611,-72.183,-130.189,OK
158654,-63.7713641,-43.1517224,115.1153387,4.585,-72.69,-130.14,OK
158662,-65.3316228,-43.4641847,116.2619978,4.579,-71.233,-129.452,OK
158670,-65.1433137,-43.3225687,116.2608846,4.506,-71.839,-130.097,OK
158678,-64.8336507,-43.3667124,115.8962004,4.417,-72.558,-130.289,OK
158686,-66.3794722,-43.6915671,116.9936534,4.422,-71.166,-129.528,OK
158694,-66.1768022,-43.5312797,117.00346,4.316,-71.367,-130.188,OK
158702,-65.0844173,-43.3460132,116.1719898,4.277,-72.549,-130.512,OK
158710,-66.4523848,-43.6838803,117.074431,4.212,-71.283,-129.64,OK
158718,-66.6832252,-43.5552953,117.4637347,4.171,-71.131,-130.136,OK
158726,-65.1988449,-43.2805489,116.3706487,4.103,-72.591,-130.61,OK
158734,-66.2484586,-43.5663898,117.0278246,4.085,-71.635,-129.757,OK
158742,-66.9645356,-43.5502307,117.741425,4.058,-71.059,-130.037,OK
158750,-65.239276,-43.1745462,116.5490743,3.999,-72.694,-130.696,OK
158758,-65.8144065,-43.3976507,116.8229362,3.987,-72.162,-129.932,OK
158766,-66.904401,-43.4617787,117.797279,3.987,-71.224,-130.034,OK
158774,-65.4004722,-43.1224358,116.7757064,3.889,-72.649,-130.772,OK
158782,-65.2526733,-43.2327411,116.4862117,3.841,-72.825,-130.14,OK
158790,-66.6004947,-43.3789154,117.6111709,3.959,-71.544,-130.143,OK
158798,-66.760387,-43.2713138,117.904026,3.876,-71.488,-130.527,OK
158806,-65.6424838,-43.0797682,117.0684769,3.75,-72.577,-130.912,OK
158814,-65.2290052,-43.1094594,116.6240774,3.723,-72.953,-130.728,OK
158822,-66.3861641,-43.3401555,117.4539746,3.815,-71.983,-129.923,OK
158830,-67.2009247,-43.4056189,118.1537977,3.8,-71.211,-130.007,OK
158838,-67.5497897,-43.3398285,118.5706797,3.775,-70.933,-130.228,OK
158846,-67.28747,-43.1800425,118.5259322,3.695,-71.21,-130.766,OK
158854,-66.8955638,-43.0139356,118.3656011,3.584,-71.631,-130.93,OK
158862,-65.7230917,-42.7802364,117.5378568,3.56,-72.745,-131.266,OK
158870,-65.1337941,-42.7197078,117.0412437,3.493,-73.327,-131.216,OK
