Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
29878,-39.1444361,-46.0998756,79.7621551,-8.942,-73.051,-114.56,OK
29886,-38.9190351,-45.931118,79.6407606,-8.99,-73.343,-114.957,OK
29894,-39.1358179,-46.0939679,79.7567879,-9.023,-73.017,-114.639,OK
29902,-39.1442091,-46.1313043,79.7188923,-9.055,-73.053,-114.5,OK
29910,-39.3948104,-46.2753168,79.9121943,-8.937,-72.76,-114.307,OK
29942,-41.7589089,-47.1387723,82.3317561,-9.401,-68.535,-113.238,OK
29950,-40.6935805,-46.5649497,81.5099296,-9.618,-69.959,-114.135,OK
29958,-39.5326995,-46.1142303,80.3458295,-9.785,-71.666,-114.364,OK
29966,-38.8576596,-45.9204659,79.5591879,-9.636,-72.915,-114.41,OK
29974,-38.9993658,-46.146606,79.4719947,-9.444,-72.891,-113.899,OK
29990,-41.6190183,-47.3360833,81.8572232,-9.619,-68.786,-112.349,OK
29998,-39.938255,-46.4015761,80.5792585,-9.749,-70.948,-113.961,OK
30006,-41.3044144,-48.0514171,80.432044,-10.196,-70.75,-108.845,OK
30014,-40.8542915,-47.7768453,80.1215266,-10.299,-71.115,-109.306,OK
30022,-41.1954695,-47.5820317,80.89406,-10.203,-70.206,-110.643,OK
30030,-39.0527475,-45.7811568,80.0556745,-10.041,-72.039,-115.516,OK
30038,-38.9218225,-45.9566599,79.610165,-10.201,-72.534,-114.794,OK
30046,-40.1575949,-46.2324269,81.1467554,-9.305,-71.564,-114.947,OK
30054,-41.1494205,-47.0116386,81.592058,-9.025,-70.336,-113.094,OK
30062,-40.6533167,-46.7248968,81.2313654,-9.366,-71.325,-114.124,OK
30070,-40.5909384,-46.7671744,81.079338,-10.205,-70.546,-113.759,OK
30078,-40.4734429,-46.6208957,81.0993117,-10.048,-70.782,-114.185,OK
30086,-40.8017227,-46.9033967,81.2142143,-10.28,-70.21,-113.851,OK
30094,-40.7606321,-46.7433215,81.3690072,-10.029,-70.639,-114.791,OK
30102,-40.8691737,-46.8871317,81.3381944,-10.186,-70.391,-114.318,OK
