Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
320414,-45.3886822,-46.6593252,88.2344885,-7.904,-69.784,-115.276,OK
320422,-45.3881416,-46.6588757,88.2343471,-7.904,-69.783,-115.277,OK
320430,-45.3874903,-46.6584957,88.233955,-7.904,-69.784,-115.277,OK
320438,-45.3890291,-46.6599379,88.2341333,-7.906,-69.781,-115.273,OK
320446,-45.3883899,-46.6596523,88.2336286,-7.906,-69.782,-115.274,OK
320454,-45.3877698,-46.6593736,88.2331409,-7.906,-69.784,-115.274,OK
320462,-45.3881698,-46.6592067,88.2339318,-7.905,-69.782,-115.278,OK
320470,-45.3881539,-46.6591278,88.234018,-7.905,-69.781,-115.278,OK
320478,-45.3881434,-46.6590438,88.2341187,-7.906,-69.78,-115.278,OK
320486,-45.3884836,-46.6592946,88.2342517,-7.905,-69.781,-115.28,OK
320494,-45.3875195,-46.6589672,88.233348,-7.905,-69.783,-115.279,OK
320502,-45.3880839,-46.6597118,88.2331171,-7.906,-69.782,-115.278,OK
320510,-45.3867427,-46.658816,88.232465,-7.906,-69.783,-115.282,OK
320518,-45.3859715,-46.6577409,88.2328597,-7.904,-69.784,-115.283,OK
320526,-45.3849599,-46.6567326,88.2328251,-7.904,-69.784,-115.285,OK
320534,-45.3839536,-46.655721,88.2328025,-7.903,-69.785,-115.287,OK
320542,-45.384796,-46.6566046,88.2327709,-7.904,-69.784,-115.284,OK
320550,-45.3845007,-46.6569077,88.2319398,-7.905,-69.785,-115.284,OK
320558,-45.3829427,-46.6564026,88.2304461,-7.905,-69.786,-115.283,OK
320566,-45.3814015,-46.6559065,88.2289639,-7.906,-69.788,-115.282,OK
320574,-45.3829294,-46.6572665,88.2292403,-7.906,-69.787,-115.28,OK
320582,-45.3828672,-46.6569934,88.2295282,-7.906,-69.786,-115.28,OK
320590,-45.3832254,-46.6571108,88.2298698,-7.905,-69.787,-115.278,OK
320598,-45.3836224,-46.6579913,88.2292171,-7.907,-69.786,-115.277,OK
320606,-45.3838904,-46.6581989,88.2293081,-7.906,-69.786,-115.276,OK
320614,-45.3841517,-46.6583979,88.2294015,-7.906,-69.786,-115.276,OK
320622,-45.3821219,-46.6570977,88.2283382,-7.906,-69.788,-115.278,OK
320630,-45.3823755,-46.6567037,88.2292359,-7.905,-69.788,-115.279,OK
320638,-45.3836571,-46.6574516,88.2300075,-7.905,-69.786,-115.277,OK
320646,-45.3840355,-46.6576875,88.2302148,-7.906,-69.785,-115.276,OK
320654,-45.3827783,-46.6566586,88.2298635,-7.905,-69.786,-115.278,OK
320662,-45.3827482,-46.6570458,88.2292892,-7.905,-69.787,-115.276,OK
320670,-45.3829826,-46.6571177,88.2295194,-7.906,-69.786,-115.278,OK
320678,-45.3832206,-46.6571742,88.2297759,-7.906,-69.785,-115.28,OK
320686,-45.3826614,-46.6570588,88.2291493,-7.906,-69.786,-115.277,OK
