Frame,Rz,Ry,Rx,Tx,Ty,Tz
2019414,10.1697246,7.2477678,109.1166606,-0.598,-39.876,-104.201
2019422,10.1978351,7.2708445,109.0943269,-0.588,-39.901,-104.183
2019430,10.1568753,7.2417728,109.0927719,-0.579,-39.891,-104.123
2019438,10.1648326,7.2472357,109.0944593,-0.584,-39.886,-104.165
2019446,10.2167219,7.2862151,109.0803943,-0.576,-39.905,-104.22
2019454,10.1935693,7.2574922,109.1713242,-0.533,-39.859,-104.255
2019462,10.1900565,7.2612708,109.1243205,-0.562,-39.87,-104.159
2019470,10.3339598,7.2760201,109.7760746,-0.655,-39.593,-104.815
2019478,10.409461,7.2806326,110.1360454,-0.624,-39.456,-105.15
2019486,10.5299218,7.320999,110.4598711,-0.564,-39.369,-105.522
2019494,10.5969525,7.3423725,110.6454129,-0.541,-39.31,-105.711
2019502,10.5858426,7.3316981,110.6670672,-0.518,-39.297,-105.679
2019510,10.6284445,7.3609352,110.6696735,-0.505,-39.327,-105.816
2019518,10.6204773,7.3568602,110.6590088,-0.469,-39.329,-105.744
2019526,10.5811116,7.3307476,110.649935,-0.461,-39.321,-105.699
2019534,10.5901878,7.3372355,110.6486076,-0.464,-39.329,-105.74
2019542,10.6176839,7.3571958,110.6423717,-0.454,-39.326,-105.758
2019550,10.6266046,7.3484879,110.7512935,-0.464,-39.264,-105.919
2019558,10.713873,7.3737706,111.0072949,-0.482,-39.171,-106.202
2019566,10.7572559,7.3844086,111.1473218,-0.497,-39.114,-106.295
2019574,10.7275114,7.3639598,111.1470819,-0.401,-39.1,-106.135
2019582,10.72731,7.3633904,111.150216,-0.404,-39.129,-106.248
2019590,10.7624744,7.3883033,111.1451363,-0.425,-39.15,-106.321
2019598,10.7782793,7.3994818,111.1430027,-0.382,-39.185,-106.335
2019606,10.7914111,7.4106525,111.127617,-0.232,-39.243,-106.265
2019614,10.815964,7.431925,111.096173,-0.184,-39.29,-106.226
2019622,10.7861539,7.409614,111.1089295,-0.174,-39.276,-106.193
2019630,10.806556,7.4093716,111.212255,-0.192,-39.225,-106.338
2019638,10.865226,7.4234702,111.4012461,-0.232,-39.129,-106.603
2019646,10.9092034,7.4244541,111.6107885,-0.272,-39.011,-106.811
2019654,10.9464274,7.4156829,111.8562793,-0.361,-38.854,-107.088
2019662,10.9795728,7.4273473,111.9342063,-0.398,-38.8,-107.183
2019670,10.9897125,7.4349127,111.9293071,-0.284,-38.843,-107.102
2019678,11.0052115,7.4483697,111.9082894,-0.263,-38.861,-107.006
2019686,10.9838629,7.4363689,111.8903914,-0.297,-38.88,-107.021
2019694,10.9599944,7.4201183,111.8906591,-0.296,-38.89,-107.029
2019702,10.9795795,7.4346668,111.8817309,-0.25,-38.885,-106.992
2019710,10.9683818,7.4344259,111.8288634,-0.278,-38.89,-106.965
2019718,10.9759248,7.4331402,111.8748708,-0.297,-38.87,-107.02
2019726,10.9841377,7.4353105,111.8993174,-0.299,-38.861,-107.048
2019734,10.9883983,7.4389676,111.8938465,-0.281,-38.877,-107.036
2019742,10.9891226,7.4393662,111.8945149,-0.276,-38.879,-107.033
2019750,10.9887961,7.437336,111.9074766,-0.263,-38.875,-107.023
2019758,11.0031324,7.4435699,111.9325445,-0.243,-38.868,-107.041
2019766,11.1405523,7.4629029,112.4571137,-0.2,-38.631,-107.509
2019774,11.2411926,7.480542,112.8105341,-0.317,-38.431,-107.983
2019782,11.2782947,7.4883883,112.9301115,-0.298,-38.374,-108.071
2019790,11.2981813,7.4943434,112.9816015,-0.284,-38.388,-108.177
2019798,11.3035121,7.4977419,112.9826632,-0.262,-38.401,-108.126
