Frame,Rz,Ry,Rx,Tx,Ty,Tz,Tz
2234174,33.5720266,9.9768524,147.723604,2.862,-14.172,-135.302,-3.70E+28
2234182,33.5884729,9.979803,147.7303883,2.881,-14.197,-135.319,-3.70E+28
2234190,33.5873159,9.971534,147.754749,2.897,-14.151,-135.328,-3.70E+28
2234198,33.6415255,9.9903049,147.7492105,2.902,-14.168,-135.351,-3.70E+28
2234206,33.6263587,9.9854229,147.7496188,2.905,-14.17,-135.351,-3.70E+28
2234214,33.8241077,9.9887435,147.9290143,2.892,-13.999,-135.442,-3.70E+28
2234222,33.7354417,9.9906859,147.8382806,2.89,-14.078,-135.402,-3.70E+28
2234230,33.6372851,9.9798924,147.7771601,2.883,-14.131,-135.35,-3.70E+28
2234238,33.5975152,9.9738193,147.7575437,2.882,-14.149,-135.331,-3.70E+28
2234246,33.6025741,9.9773099,147.75167,2.876,-14.151,-135.343,-3.70E+28
2234254,33.5936051,9.9786494,147.7388941,2.869,-14.159,-135.344,-3.70E+28
2234262,33.5317343,9.9757178,147.6881538,2.853,-14.206,-135.331,-3.70E+28
2234270,33.443674,9.9706823,147.6183181,2.845,-14.272,-135.295,-3.70E+28
2234278,32.6068823,9.928688,146.9195449,2.806,-14.908,-134.896,-3.70E+28
2234286,32.4081653,9.9155806,146.7588941,2.759,-15.072,-134.841,-3.70E+28
2234294,32.2666596,9.9078418,146.6383324,2.751,-15.183,-134.727,-3.70E+28
2234302,32.2035841,9.9095506,146.5677757,2.776,-15.242,-134.602,-3.70E+28
2234310,32.1539895,9.8990763,146.5500152,2.77,-15.273,-134.623,-3.70E+28
2234318,32.197237,9.9134002,146.5488867,2.77,-15.295,-134.684,-3.70E+28
2234326,32.1707234,9.8980209,146.5707214,2.772,-15.283,-134.718,-3.70E+28
2234334,32.3889471,9.9177422,146.7323431,2.779,-15.111,-134.786,-3.70E+28
2234342,32.3044103,9.9155255,146.6526479,2.78,-15.191,-134.75,-3.70E+28
2234350,32.2471034,9.9127031,146.6026325,2.779,-15.241,-134.719,-3.70E+28
2234358,32.2151385,9.9091841,146.58089,2.777,-15.259,-134.703,-3.70E+28
2234366,32.1942326,9.9039742,146.5759636,2.775,-15.26,-134.694,-3.70E+28
2234374,32.1854329,9.9008332,146.5769254,2.767,-15.255,-134.695,-3.70E+28
2234382,32.1859832,9.9051992,146.5635089,2.761,-15.266,-134.706,-3.70E+28
2234390,32.1473376,9.8993768,146.5421608,2.748,-15.282,-134.699,-3.70E+28
2234398,32.1052984,9.9016958,146.491107,2.739,-15.328,-134.684,-3.70E+28
2234406,31.5221575,9.8699085,145.9791959,2.676,-15.782,-134.376,-3.70E+28
2234414,31.2196196,9.8475669,145.7262206,2.673,-16.036,-134.202,-3.70E+28
2234422,30.957715,9.8456335,145.4459521,2.679,-16.298,-134.047,-3.70E+28
2234430,30.669657,9.8145384,145.2297126,2.65,-16.486,-133.923,-3.70E+28
2234438,30.5881992,9.8220415,145.1132693,2.65,-16.601,-133.79,-3.70E+28
2234446,30.6435434,9.8271478,145.1582829,2.671,-16.586,-133.819,-3.70E+28
2234454,30.6769029,9.8208966,145.2165457,2.697,-16.541,-133.902,-3.70E+28
2234462,30.7625109,9.8437897,145.2356644,2.698,-16.521,-133.946,-3.70E+28
2234470,30.7821142,9.8473341,145.2456916,2.711,-16.508,-133.945,-3.70E+28
2234478,30.8214378,9.8370608,145.3236528,2.679,-16.432,-133.984,-3.70E+28
2234486,30.7598075,9.8349173,145.2622466,2.684,-16.491,-133.946,-3.70E+28
2234494,30.7193702,9.8311666,145.229668,2.685,-16.514,-133.914,-3.70E+28
2234502,30.7070647,9.8273751,145.2285939,2.685,-16.507,-133.899,-3.70E+28
2234510,30.694375,9.8235708,145.2271329,2.678,-16.506,-133.896,-3.70E+28
2234518,30.444707,9.7930606,145.048902,2.586,-16.641,-133.789,-3.70E+28
2234526,30.166661,9.7891608,144.7452332,2.577,-16.946,-133.617,-3.70E+28
2234534,29.8336543,9.7795152,144.3920324,2.592,-17.271,-133.418,-3.70E+28
2234542,29.5441651,9.7637463,144.1048188,2.598,-17.513,-133.224,-3.70E+28
2234550,29.3466914,9.7413437,143.946538,2.573,-17.664,-133.094,-3.70E+28
2234558,29.3304301,9.7603867,143.860743,2.551,-17.773,-133.114,-3.70E+28
2234566,29.3715057,9.7612858,143.9070113,2.572,-17.742,-133.17,-3.70E+28
2234574,29.350346,9.7421695,143.9480543,2.577,-17.689,-133.164,-3.70E+28
2234582,29.3708502,9.7529712,143.9351165,2.596,-17.699,-133.144,-3.70E+28
2234590,29.3736637,9.7539047,143.9352498,2.603,-17.704,-133.15,-3.70E+28
2234598,29.4627314,9.7555426,144.0361876,2.58,-17.618,-133.218,-3.70E+28
2234606,29.4032585,9.7531259,143.9734415,2.573,-17.667,-133.195,-3.70E+28
2234614,29.3597723,9.748919,143.9359028,2.569,-17.696,-133.166,-3.70E+28
2234622,29.347237,9.7464088,143.9295762,2.563,-17.699,-133.16,-3.70E+28
2234630,29.3335478,9.7420655,143.9282366,2.555,-17.695,-133.156,-3.70E+28
2234638,29.3037832,9.7408227,143.896759,2.546,-17.723,-133.152,-3.70E+28
2234646,29.2504232,9.7354425,143.851183,2.536,-17.759,-133.122,-3.70E+28
2234654,29.1943565,9.7338287,143.7890223,2.526,-17.812,-133.093,-3.70E+28
2234662,28.6716777,9.7029406,143.2554946,2.475,-18.269,-132.762,-3.70E+28
2234670,28.4960661,9.6811021,143.1132776,2.444,-18.406,-132.675,-3.70E+28
2234678,28.4597162,9.6933635,143.0236883,2.457,-18.495,-132.616,-3.70E+28
2234686,28.489833,9.7095362,143.0039527,2.496,-18.523,-132.611,-3.70E+28
2234694,28.4618761,9.6918214,143.031923,2.505,-18.512,-132.596,-3.70E+28
2234702,28.668881,9.7029576,143.251947,2.477,-18.299,-132.773,-3.70E+28
2234710,28.6098825,9.7021794,143.1810038,2.48,-18.364,-132.738,-3.70E+28
2234718,28.5556116,9.7006438,143.1184384,2.489,-18.425,-132.689,-3.70E+28
2234726,28.5169262,9.6999147,143.0724093,2.493,-18.472,-132.66,-3.70E+28
2234734,28.4808798,9.6940521,143.0479252,2.488,-18.494,-132.644,-3.70E+28
2234742,28.4702801,9.6932388,143.0374631,2.492,-18.502,-132.636,-3.70E+28
2234750,28.4714549,9.6944598,143.0345846,2.493,-18.502,-132.637,-3.70E+28
2234758,28.47265,9.695691,143.0316959,2.494,-18.502,-132.637,-3.70E+28
2234766,28.4444955,9.6914009,143.0114823,2.479,-18.516,-132.634,-3.70E+28
2234774,28.4045595,9.6890179,142.9695017,2.465,-18.553,-132.623,-3.70E+28
2234782,28.336981,9.6826326,142.9066627,2.45,-18.608,-132.593,-3.70E+28
2234790,27.6697606,9.6355662,142.2132709,2.41,-19.22,-132.121,-3.70E+28
2234798,27.45271,9.6309861,141.9417859,2.415,-19.439,-131.95,-3.70E+28
2234806,27.3138315,9.5874032,141.9165905,2.402,-19.451,-131.858,-3.70E+28
2234814,27.2185248,9.5888951,141.7825476,2.301,-19.589,-131.923,-3.70E+28
2234822,27.223069,9.6000345,141.7473331,2.349,-19.63,-131.83,-3.70E+28
2234830,27.2459777,9.6094383,141.7434315,2.397,-19.634,-131.822,-3.70E+28
2234838,27.2980804,9.6345525,141.7207982,2.445,-19.647,-131.785,-3.70E+28
2234846,27.2561905,9.6202011,141.7173349,2.426,-19.66,-131.803,-3.70E+28
2234854,27.3511709,9.6152976,141.8635639,2.385,-19.537,-131.93,-3.70E+28
2234862,27.2926399,9.6106889,141.8018156,2.385,-19.589,-131.891,-3.70E+28
2234870,27.2829576,9.6189166,141.7582729,2.392,-19.624,-131.86,-3.70E+28
2234878,27.2508562,9.6106008,141.7457173,2.382,-19.631,-131.84,-3.70E+28
2234886,27.2492639,9.6157615,141.7244254,2.385,-19.648,-131.823,-3.70E+28
2234894,27.0133134,9.5851439,141.5171702,2.292,-19.791,-131.668,-3.70E+28
2234902,26.7505273,9.5700268,141.2110216,2.297,-20.085,-131.447,-3.70E+28
2234910,26.395965,9.5500908,140.7877561,2.294,-20.46,-131.232,-3.70E+28
2234918,26.0722043,9.5237215,140.4239266,2.279,-20.754,-130.962,-3.70E+28
2234926,25.9654922,9.5210435,140.2790341,2.291,-20.873,-130.733,-3.70E+28
2234934,25.8964398,9.4986648,140.2646785,2.242,-20.914,-130.821,-3.70E+28
2234942,25.9520643,9.512766,140.2914221,2.259,-20.907,-130.846,-3.70E+28
2234950,25.9722576,9.5172997,140.3033683,2.271,-20.901,-130.888,-3.70E+28
2234958,25.9696717,9.5132893,140.3150903,2.281,-20.881,-130.87,-3.70E+28
2234966,25.995641,9.525391,140.3062147,2.313,-20.89,-130.85,-3.70E+28
2234974,25.9840496,9.5197085,140.3112582,2.305,-20.895,-130.876,-3.70E+28
2234982,26.0013952,9.5210852,140.331214,2.278,-20.874,-130.9,-3.70E+28
2234990,25.9744325,9.5194599,140.2981961,2.272,-20.897,-130.876,-3.70E+28
2234998,25.9579881,9.512157,140.3024223,2.274,-20.889,-130.855,-3.70E+28
2235006,25.975035,9.5172366,140.3076623,2.275,-20.883,-130.868,-3.70E+28
2235014,25.9555018,9.513653,140.2930111,2.258,-20.896,-130.877,-3.70E+28
2235022,25.7361797,9.4949827,140.0431885,2.164,-21.066,-130.723,-3.70E+28
2235030,25.5138982,9.4580557,139.8567874,2.163,-21.23,-130.54,-3.70E+28
2235038,25.3683943,9.4656162,139.6081338,2.177,-21.454,-130.376,-3.70E+28
2235046,25.2044347,9.4506165,139.4181744,2.174,-21.618,-130.229,-3.70E+28
2235054,25.1247695,9.4458294,139.3151596,2.137,-21.701,-130.186,-3.70E+28
2235062,25.0857924,9.4294418,139.3204228,2.124,-21.707,-130.146,-3.70E+28
2235070,25.0960078,9.4298935,139.3343261,2.13,-21.7,-130.179,-3.70E+28
2235078,25.1845918,9.4595024,139.3526188,2.181,-21.697,-130.209,-3.70E+28
2235086,25.1898702,9.4549249,139.3788381,2.196,-21.685,-130.267,-3.70E+28
2235094,25.2432153,9.4515258,139.4737399,2.161,-21.591,-130.308,-3.70E+28
2235102,25.2008795,9.44903,139.4190292,2.166,-21.637,-130.271,-3.70E+28
2235110,25.1723517,9.448505,139.3774846,2.174,-21.677,-130.233,-3.70E+28
2235118,25.1676467,9.4510941,139.3600116,2.174,-21.69,-130.231,-3.70E+28
2235126,25.1664493,9.4486699,139.367794,2.173,-21.68,-130.232,-3.70E+28
2235134,25.1678281,9.4455828,139.3821508,2.17,-21.666,-130.233,-3.70E+28
2235142,25.1763544,9.4492206,139.3807729,2.162,-21.664,-130.251,-3.70E+28
2235150,24.9991024,9.4344005,139.1669659,2.096,-21.79,-130.036,-3.70E+28
2235158,24.7303245,9.3972403,138.8967885,2.086,-22.033,-129.816,-3.70E+28
2235166,24.4564324,9.38416,138.5153843,2.06,-22.38,-129.636,-3.70E+28
2235174,24.287875,9.4002373,138.1784354,2.056,-22.629,-129.483,-3.70E+28
2235182,24.1396297,9.3517756,138.1357555,2.06,-22.654,-129.286,-3.70E+28
2235190,24.0233808,9.349708,137.9537939,2.016,-22.8,-129.215,-3.70E+28
2235198,24.0657988,9.3728432,137.9282546,2.087,-22.852,-129.169,-3.70E+28
2235206,24.0489021,9.360877,137.9497413,2.086,-22.853,-129.252,-3.70E+28
2235214,24.0625461,9.3658668,137.9516183,2.079,-22.865,-129.298,-3.70E+28
2235222,24.0635654,9.3645343,137.9587763,2.073,-22.854,-129.315,-3.70E+28
2235230,24.1611576,9.3676691,138.1056427,2.061,-22.726,-129.38,-3.70E+28
2235238,24.1138241,9.3675529,138.0287689,2.07,-22.786,-129.329,-3.70E+28
2235246,24.0784639,9.3652935,137.9801091,2.071,-22.823,-129.294,-3.70E+28
2235254,24.0436131,9.3559553,137.9613187,2.066,-22.839,-129.274,-3.70E+28
2235262,24.0461546,9.3579029,137.9574737,2.067,-22.84,-129.277,-3.70E+28
2235270,24.0341468,9.3568364,137.9421245,2.056,-22.855,-129.28,-3.70E+28
2235278,23.7545883,9.317333,137.6420203,1.961,-23.052,-128.98,-3.70E+28
2235286,23.5688835,9.3197854,137.3190618,1.987,-23.341,-128.777,-3.70E+28
2235294,23.3146327,9.3003652,136.965998,1.997,-23.641,-128.583,-3.70E+28
2235302,23.0939138,9.2599775,136.7542026,1.935,-23.812,-128.457,-3.70E+28
2235310,23.1081699,9.2751071,136.7147165,1.923,-23.845,-128.37,-3.70E+28
2235318,23.1268931,9.2788918,136.7313138,1.969,-23.836,-128.329,-3.70E+28
2235326,23.1343909,9.2784733,136.746173,1.996,-23.846,-128.399,-3.70E+28
2235334,23.1657364,9.2888082,136.7569077,1.986,-23.851,-128.459,-3.70E+28
2235342,23.1516804,9.2780512,136.7781012,1.963,-23.835,-128.479,-3.70E+28
2235350,23.2206855,9.2816974,136.8825409,1.956,-23.737,-128.536,-3.70E+28
2235358,23.1786743,9.2817671,136.8093043,1.969,-23.796,-128.48,-3.70E+28
2235366,23.1540483,9.2828937,136.7616594,1.966,-23.835,-128.45,-3.70E+28
2235374,23.1424155,9.2793719,136.7563465,1.965,-23.833,-128.432,-3.70E+28
2235382,23.1420161,9.2754152,136.7724626,1.972,-23.813,-128.423,-3.70E+28
2235390,23.1461908,9.2761726,136.7765187,1.963,-23.807,-128.449,-3.70E+28
2235398,23.147159,9.2803385,136.760508,1.943,-23.822,-128.47,-3.70E+28
2235406,22.8884106,9.2343595,136.5023672,1.855,-23.98,-128.164,-3.70E+28
2235414,22.7050669,9.2238613,136.2209883,1.864,-24.232,-128.007,-3.70E+28
2235422,22.5156479,9.2096028,135.9409893,1.869,-24.464,-127.818,-3.70E+28
2235430,22.3548772,9.2108997,135.641603,1.852,-24.708,-127.637,-3.70E+28
2235438,22.2350191,9.1722307,135.5899437,1.814,-24.745,-127.555,-3.70E+28
2235446,22.2401475,9.1838174,135.548577,1.818,-24.77,-127.52,-3.70E+28
2235454,22.2884973,9.2055104,135.5428705,1.87,-24.792,-127.549,-3.70E+28
2235462,22.2960265,9.2042502,135.5622863,1.904,-24.775,-127.556,-3.70E+28
2235470,22.2957735,9.2023933,135.5699474,1.875,-24.778,-127.598,-3.70E+28
2235478,22.3764041,9.1991286,135.7325279,1.851,-24.652,-127.697,-3.70E+28
2235486,22.3289414,9.1980707,135.6499738,1.854,-24.719,-127.65,-3.70E+28
2235494,22.300462,9.199084,135.5930815,1.857,-24.759,-127.611,-3.70E+28
2235502,22.280825,9.1964187,135.5685174,1.855,-24.773,-127.586,-3.70E+28
2235510,22.2833512,9.198782,135.5628306,1.854,-24.773,-127.58,-3.70E+28
2235518,22.0994843,9.149147,135.4398358,1.758,-24.811,-127.405,-3.70E+28
2235526,21.9252537,9.1424443,135.1424741,1.775,-25.047,-127.111,-3.70E+28
2235534,21.6932824,9.1404774,134.709159,1.751,-25.42,-126.957,-3.70E+28
2235542,21.3755366,9.0878911,134.3286323,1.713,-25.72,-126.724,-3.70E+28
2235550,21.2682777,9.0819718,134.1441434,1.686,-25.863,-126.513,-3.70E+28
2235558,21.2625216,9.0835179,134.1257238,1.705,-25.867,-126.458,-3.70E+28
2235566,21.308005,9.1063834,134.1118262,1.751,-25.907,-126.463,-3.70E+28
2235574,21.3289486,9.1135585,134.1206502,1.785,-25.913,-126.473,-3.70E+28
2235582,21.2974683,9.0944752,134.1450498,1.758,-25.892,-126.529,-3.70E+28
2235590,21.3108673,9.0981166,134.1549845,1.756,-25.876,-126.541,-3.70E+28
2235598,21.3716695,9.097086,134.2793988,1.733,-25.784,-126.628,-3.70E+28
2235606,21.3346204,9.1009706,134.1888947,1.734,-25.855,-126.585,-3.70E+28
2235614,21.3147308,9.1024965,134.142742,1.738,-25.886,-126.536,-3.70E+28
2235622,21.2936335,9.0934302,134.142217,1.742,-25.876,-126.502,-3.70E+28
2235630,21.2968473,9.094472,134.1438372,1.74,-25.87,-126.506,-3.70E+28
2235638,21.2929198,9.0952049,134.1327489,1.729,-25.878,-126.516,-3.70E+28
2235646,21.140184,9.0785163,133.9052388,1.642,-26.017,-126.333,-3.70E+28
2235654,21.0100988,9.0555682,133.7493089,1.608,-26.137,-126.215,-3.70E+28
2235662,20.8891917,9.0346618,133.6009122,1.607,-26.238,-126.071,-3.70E+28
2235670,20.7682338,9.0251086,133.3983082,1.607,-26.395,-125.92,-3.70E+28
2235678,20.625986,9.0159771,133.1476682,1.583,-26.593,-125.791,-3.70E+28
2235686,20.5331812,9.0070032,132.9966557,1.569,-26.714,-125.641,-3.70E+28
2235694,20.4634573,8.992322,132.9196231,1.542,-26.774,-125.599,-3.70E+28
2235702,20.4754629,8.9987819,132.9145082,1.571,-26.786,-125.53,-3.70E+28
2235710,20.5147318,9.0152893,132.9194261,1.612,-26.801,-125.537,-3.70E+28
2235718,20.5120871,9.0094947,132.9409846,1.624,-26.803,-125.6,-3.70E+28
2235726,20.5283907,9.0146452,132.9509616,1.626,-26.797,-125.62,-3.70E+28
2235734,20.5685112,9.0111099,133.0510606,1.592,-26.701,-125.696,-3.70E+28
2235742,20.5402833,9.0103579,132.9957929,1.6,-26.744,-125.654,-3.70E+28
2235750,20.5219434,9.0109253,132.9548823,1.609,-26.781,-125.615,-3.70E+28
2235758,20.5104723,9.0084504,132.9424927,1.612,-26.791,-125.594,-3.70E+28
2235766,20.5037881,9.0038232,132.9501637,1.616,-26.778,-125.58,-3.70E+28
2235774,20.5139173,9.0079843,132.9518684,1.611,-26.774,-125.595,-3.70E+28
2235782,20.3498784,8.9731443,132.7708488,1.513,-26.863,-125.392,-3.70E+28
2235790,20.1684148,8.9939142,132.2866308,1.511,-27.273,-125.122,-3.70E+28
2235798,19.8161757,8.9280972,131.8354319,1.505,-27.56,-124.802,-3.70E+28
2235806,19.7375452,8.9225212,131.6888979,1.5,-27.683,-124.623,-3.70E+28
2235814,19.6551288,8.9026282,131.6021162,1.503,-27.758,-124.551,-3.70E+28
2235822,19.7012102,8.9286214,131.5790261,1.538,-27.807,-124.546,-3.70E+28
2235830,19.6987891,8.9235764,131.597973,1.522,-27.803,-124.573,-3.70E+28
2235838,19.6664615,8.9050721,131.6154946,1.495,-27.787,-124.594,-3.70E+28
2235846,19.6892083,8.9166138,131.6102912,1.523,-27.786,-124.582,-3.70E+28
2235854,19.7162772,8.931137,131.6003204,1.56,-27.795,-124.548,-3.70E+28
2235862,19.7304537,8.9216527,131.677395,1.512,-27.74,-124.656,-3.70E+28
2235870,19.7150453,8.9272104,131.6165053,1.518,-27.781,-124.614,-3.70E+28
2235878,19.6888842,8.9174563,131.6055078,1.52,-27.786,-124.577,-3.70E+28
2235886,19.6851243,8.9170506,131.5991189,1.517,-27.79,-124.572,-3.70E+28
2235894,19.681373,8.9171309,131.5904026,1.513,-27.794,-124.564,-3.70E+28
2235902,19.5354306,8.8991835,131.3513905,1.447,-27.955,-124.37,-3.70E+28
2235910,19.3778931,8.8671456,131.1517955,1.411,-28.114,-124.223,-3.70E+28
2235918,19.1997005,8.8441157,130.8575982,1.405,-28.316,-123.95,-3.70E+28
2235926,19.0802446,8.8493279,130.5557221,1.443,-28.514,-123.683,-3.70E+28
2235934,19.0356304,8.8444693,130.4758659,1.461,-28.595,-123.587,-3.70E+28
2235942,19.0252873,8.8316829,130.5150305,1.435,-28.603,-123.742,-3.70E+28
2235950,19.0655547,8.8486805,130.5247569,1.434,-28.587,-123.727,-3.70E+28
2235958,19.0389693,8.8332433,130.5391973,1.441,-28.567,-123.716,-3.70E+28
2235966,19.0572311,8.8444349,130.5263683,1.461,-28.578,-123.703,-3.70E+28
2235974,19.1265378,8.8468839,130.6751582,1.423,-28.479,-123.855,-3.70E+28
2235982,19.0858427,8.8424911,130.6024939,1.43,-28.529,-123.783,-3.70E+28
2235990,19.0541536,8.8380182,130.5509323,1.438,-28.56,-123.721,-3.70E+28
2235998,19.035121,8.8323926,130.5344414,1.44,-28.56,-123.692,-3.70E+28
2236006,19.0345625,8.8325843,130.5321911,1.428,-28.562,-123.704,-3.70E+28
2236014,19.0384061,8.8354322,130.5270526,1.405,-28.564,-123.729,-3.70E+28
2236022,18.8268702,8.79309,130.2409143,1.273,-28.732,-123.449,-3.70E+28
2236030,18.662519,8.7841763,129.8941641,1.294,-28.984,-123.162,-3.70E+28
2236038,18.5233653,8.7765764,129.5968736,1.327,-29.195,-122.941,-3.70E+28
2236046,18.4311138,8.7604949,129.453721,1.317,-29.31,-122.823,-3.70E+28
2236054,18.4007509,8.7634284,129.3645829,1.292,-29.392,-122.769,-3.70E+28
2236062,18.3667822,8.7436406,129.3818354,1.279,-29.39,-122.766,-3.70E+28
2236070,18.3672815,8.7455346,129.3734305,1.307,-29.386,-122.748,-3.70E+28
2236078,18.4072175,8.7671401,129.3615873,1.36,-29.395,-122.73,-3.70E+28
2236086,18.4154173,8.7699185,129.3675686,1.348,-29.399,-122.77,-3.70E+28
2236094,18.4582258,8.7618956,129.5127612,1.301,-29.297,-122.902,-3.70E+28
2236102,18.4196893,8.7581082,129.4379112,1.308,-29.349,-122.841,-3.70E+28
2236110,18.402848,8.7581479,129.3965154,1.312,-29.375,-122.802,-3.70E+28
2236118,18.3982349,8.7590705,129.3805381,1.306,-29.382,-122.786,-3.70E+28
2236126,18.2234759,8.705023,129.2255887,1.225,-29.435,-122.509,-3.70E+28
2236134,18.0393392,8.702533,128.778548,1.236,-29.758,-122.194,-3.70E+28
2236142,17.7721584,8.6538716,128.3512217,1.224,-30.045,-121.92,-3.70E+28
2236150,17.7587891,8.6827583,128.1663165,1.215,-30.206,-121.78,-3.70E+28
2236158,17.7123473,8.6668385,128.129429,1.16,-30.236,-121.756,-3.70E+28
2236166,17.7089618,8.6652293,128.1290759,1.187,-30.241,-121.709,-3.70E+28
2236174,17.6982245,8.6592434,128.1325649,1.232,-30.224,-121.673,-3.70E+28
2236182,17.7327849,8.6774914,128.1266656,1.257,-30.242,-121.7,-3.70E+28
2236190,17.7331892,8.6751905,128.1397072,1.23,-30.237,-121.749,-3.70E+28
2236198,17.7079005,8.6599406,128.1539485,1.208,-30.225,-121.758,-3.70E+28
2236206,17.7444455,8.6686127,128.2030494,1.203,-30.195,-121.815,-3.70E+28
2236214,17.7338799,8.6732582,128.1515669,1.206,-30.222,-121.77,-3.70E+28
2236222,17.7171635,8.668303,128.1342353,1.198,-30.232,-121.746,-3.70E+28
2236230,17.7084099,8.6654751,128.1263653,1.198,-30.232,-121.728,-3.70E+28
2236238,17.6899667,8.6604328,128.1049748,1.189,-30.245,-121.712,-3.70E+28
2236246,17.4761402,8.6319355,127.6960169,1.114,-30.511,-121.373,-3.70E+28
2236254,17.3575948,8.6158955,127.466927,1.122,-30.654,-121.153,-3.70E+28
2236262,17.246414,8.5913843,127.3000742,1.131,-30.757,-120.976,-3.70E+28
2236270,17.2200163,8.5982548,127.1925478,1.103,-30.847,-120.913,-3.70E+28
2236278,17.2095713,8.5935151,127.1896955,1.101,-30.869,-120.92,-3.70E+28
2236286,17.2174957,8.5936533,127.2102878,1.108,-30.868,-120.996,-3.70E+28
2236294,17.2427575,8.6079319,127.202168,1.144,-30.867,-120.932,-3.70E+28
2236302,17.2298942,8.6007053,127.2060647,1.161,-30.857,-120.911,-3.70E+28
2236310,17.2853875,8.6040815,127.3369561,1.108,-30.777,-121.087,-3.70E+28
2236318,17.2557175,8.601482,127.2712855,1.115,-30.821,-121.023,-3.70E+28
2236326,17.2337683,8.5976759,127.2326125,1.124,-30.841,-120.972,-3.70E+28
2236334,17.2169772,8.592162,127.2168413,1.122,-30.845,-120.951,-3.70E+28
2236342,17.2198483,8.5934478,127.2177118,1.124,-30.838,-120.948,-3.70E+28
2236350,17.2141945,8.5918427,127.2110557,1.106,-30.842,-120.965,-3.70E+28
2236358,17.0524266,8.5623026,126.9309562,1.008,-30.987,-120.677,-3.70E+28
2236366,16.8797551,8.5364823,126.5960485,1.011,-31.225,-120.404,-3.70E+28
2236374,16.7875481,8.5413306,126.313687,1.026,-31.404,-120.203,-3.70E+28
2236382,16.6989138,8.5185716,126.1893103,0.996,-31.48,-120.119,-3.70E+28
2236390,16.6623746,8.5242782,126.0553762,0.986,-31.569,-119.937,-3.70E+28
2236398,16.6100265,8.4967565,126.0578998,0.988,-31.587,-119.937,-3.70E+28
2236406,16.6428831,8.5143716,126.0544504,1.017,-31.603,-119.986,-3.70E+28
2236414,16.653192,8.5189535,126.0585288,1.026,-31.601,-119.987,-3.70E+28
2236422,16.6470185,8.5158335,126.0581405,1.024,-31.61,-119.982,-3.70E+28
2236430,16.7042789,8.5168328,126.2138482,0.991,-31.5,-120.136,-3.70E+28
2236438,16.6744549,8.5163575,126.1326071,0.998,-31.553,-120.068,-3.70E+28
2236446,16.6595791,8.5160636,126.0923098,1.007,-31.572,-120.017,-3.70E+28
2236454,16.6481619,8.5144201,126.0690832,0.998,-31.589,-120,-3.70E+28
2236462,16.5690226,8.4826756,126.0188947,0.929,-31.579,-119.9,-3.70E+28
2236470,16.4554635,8.4646173,125.7945343,0.931,-31.715,-119.634,-3.70E+28
2236478,16.3378409,8.4722937,125.4133667,0.945,-31.985,-119.393,-3.70E+28
2236486,16.1754142,8.4418531,125.1086042,0.924,-32.183,-119.171,-3.70E+28
2236494,16.0822443,8.4148699,124.9847423,0.868,-32.261,-119.041,-3.70E+28
2236502,16.0775877,8.4244115,124.9175504,0.885,-32.305,-118.93,-3.70E+28
2236510,16.0958913,8.4342229,124.916833,0.934,-32.319,-118.945,-3.70E+28
