Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
89054,-44.5974489,-47.2530263,86.3052639,33.311,-70.252,-116.479,OK
89062,-44.60259,-47.2572177,86.3068752,33.306,-70.25,-116.473,OK
89070,-44.6022905,-47.2564858,86.307444,33.307,-70.25,-116.474,OK
89078,-44.6002578,-47.2548124,86.3068289,33.311,-70.251,-116.475,OK
89086,-44.6030007,-47.2567148,86.3081422,33.309,-70.248,-116.472,OK
89094,-44.6027183,-47.2559422,86.3087906,33.309,-70.247,-116.473,OK
89102,-44.6004093,-47.2546746,86.3072314,33.31,-70.248,-116.475,OK
89110,-44.6041309,-47.2575864,86.308564,33.306,-70.246,-116.471,OK
89118,-44.6035749,-47.2568702,86.3087469,33.307,-70.246,-116.472,OK
89126,-44.6022192,-47.2559451,86.3080772,33.307,-70.246,-116.473,OK
89134,-44.6052992,-47.2580689,86.3095686,33.307,-70.245,-116.471,OK
89142,-44.6026671,-47.256137,86.3084531,33.309,-70.246,-116.475,OK
89150,-44.6017691,-47.255363,86.3082287,33.311,-70.247,-116.477,OK
89158,-44.6040109,-47.257529,86.3084714,33.308,-70.246,-116.475,OK
89166,-44.6009547,-47.2554162,86.306999,33.31,-70.248,-116.478,OK
89174,-44.600484,-47.2550839,86.3067814,33.312,-70.25,-116.479,OK
89182,-44.6027248,-47.2568698,86.3075394,33.308,-70.247,-116.475,OK
89190,-44.60175,-47.2558876,86.3074886,33.309,-70.247,-116.477,OK
89198,-44.6000332,-47.2547114,86.3066471,33.312,-70.248,-116.478,OK
89206,-44.6032854,-47.2576286,86.307305,33.309,-70.247,-116.475,OK
89214,-44.6018901,-47.2556797,86.3079703,33.311,-70.248,-116.478,OK
89222,-44.6023178,-47.2566705,86.3072316,33.309,-70.248,-116.474,OK
89230,-44.6051854,-47.2582246,86.3091953,33.307,-70.245,-116.472,OK
89238,-44.6039857,-47.2566129,86.3096804,33.31,-70.245,-116.474,OK
89246,-44.603292,-47.2556769,86.3099664,33.313,-70.245,-116.476,OK
89254,-44.6059166,-47.2575062,86.3112106,33.311,-70.244,-116.473,OK
89262,-44.6054125,-47.2570812,86.3110716,33.311,-70.244,-116.475,OK
89270,-44.6046392,-47.2561805,86.3111967,33.315,-70.246,-116.478,OK
89278,-44.6069301,-47.2583768,86.3114678,33.311,-70.246,-116.475,OK
89286,-44.6040918,-47.2562745,86.3102909,33.312,-70.248,-116.478,OK
89294,-44.6039608,-47.2566736,86.3095624,33.312,-70.248,-116.477,OK
89302,-44.6051006,-47.2573053,86.310324,33.312,-70.247,-116.477,OK
89310,-44.6020871,-47.2552702,86.3088067,33.314,-70.249,-116.479,OK
89318,-44.6017098,-47.2554399,86.3080399,33.315,-70.251,-116.48,OK
89326,-44.6045761,-47.2575156,86.3092928,33.311,-70.247,-116.476,OK
89334,-44.6020124,-47.255923,86.3078134,33.311,-70.248,-116.478,OK
89342,-44.6031187,-47.257137,86.307736,33.31,-70.248,-116.476,OK
89350,-44.6035959,-47.2579039,86.3073722,33.308,-70.248,-116.474,OK
89358,-44.6019022,-47.2568869,86.306347,33.309,-70.25,-116.477,OK
89366,-44.6032825,-47.2579798,86.3068237,33.309,-70.248,-116.474,OK
89374,-44.6039157,-47.2587575,86.3066668,33.307,-70.248,-116.473,OK
89382,-44.6020299,-47.2569856,86.3063944,33.31,-70.25,-116.477,OK
89390,-44.6040538,-47.2584438,86.3072893,33.308,-70.247,-116.474,OK
89398,-44.6045124,-47.2584671,86.3079093,33.307,-70.246,-116.474,OK
89406,-44.6014081,-47.2564195,86.30628,33.31,-70.249,-116.477,OK
89414,-44.6022214,-47.2580526,86.3052168,33.308,-70.248,-116.474,OK
89422,-44.6017209,-47.2580843,86.3044624,33.306,-70.248,-116.474,OK
89430,-44.5983496,-47.2554078,86.3033079,33.31,-70.25,-116.477,OK
89438,-44.6002826,-47.2561206,86.3050865,33.31,-70.247,-116.474,OK
89446,-44.6003005,-47.2566478,86.3043955,33.308,-70.247,-116.473,OK
89454,-44.5988554,-47.2542902,86.3055454,33.314,-70.248,-116.479,OK
89462,-44.5984258,-47.2547858,86.3042613,33.312,-70.247,-116.475,OK
89470,-44.5996864,-47.2562644,86.3040439,33.31,-70.249,-116.472,OK
89478,-44.5976904,-47.2548443,86.3031367,33.312,-70.249,-116.473,OK
89486,-44.5990254,-47.2562873,86.3030733,33.311,-70.248,-116.468,OK
89494,-44.5999021,-47.2564199,86.304139,33.311,-70.248,-116.465,OK
89502,-44.5973326,-47.253753,86.3041111,33.316,-70.249,-116.468,OK
89510,-44.6003686,-47.2563768,86.3048606,33.313,-70.246,-116.463,OK
89518,-44.6002175,-47.257205,86.3035205,33.308,-70.245,-116.459,OK
89526,-44.5981769,-47.2545376,86.3042448,33.314,-70.245,-116.462,OK
89534,-44.5971783,-47.2553841,86.3016753,33.312,-70.246,-116.457,OK
89542,-44.8736289,-47.5654613,86.2733384,32.566,-70.11,-115.45,OK
89550,-45.113312,-47.4973498,86.7038662,31.783,-70.827,-117.292,OK
89614,-100.9060456,-49.4844428,138.3339953,29.777,-57.828,-131.017,OK
