Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
170886,-43.5119676,-47.80495,84.0042733,33.218,-69.535,-116.447,OK
170894,-43.5107401,-47.8040984,84.0036432,33.218,-69.534,-116.448,OK
170902,-43.510067,-47.8031711,84.0039158,33.221,-69.535,-116.45,OK
170910,-43.5093809,-47.8029411,84.0032335,33.222,-69.537,-116.45,OK
170918,-43.5086892,-47.8027142,84.0025388,33.223,-69.538,-116.451,OK
170926,-43.5105802,-47.8045467,84.0028105,33.219,-69.535,-116.451,OK
170934,-43.5096378,-47.8038661,84.0023629,33.218,-69.535,-116.449,OK
170942,-43.5096623,-47.8036249,84.002722,33.219,-69.536,-116.451,OK
170950,-43.5103178,-47.8041314,84.0029889,33.218,-69.534,-116.448,OK
170958,-43.5105241,-47.8042731,84.0030967,33.218,-69.533,-116.449,OK
170966,-43.5104478,-47.8036936,84.0037645,33.221,-69.533,-116.45,OK
170974,-43.5103703,-47.8031227,84.0044189,33.223,-69.533,-116.45,OK
170982,-43.5143828,-47.8069236,84.0051124,33.215,-69.53,-116.444,OK
170990,-43.5136261,-47.80656,84.0045076,33.213,-69.529,-116.443,OK
170998,-43.5159209,-47.8081775,84.005651,33.213,-69.53,-116.441,OK
171006,-43.5140582,-47.8075861,84.0037544,33.213,-69.531,-116.441,OK
171014,-43.515189,-47.8084975,84.0041643,33.212,-69.531,-116.441,OK
171022,-43.5163273,-47.8094092,84.0045847,33.212,-69.53,-116.441,OK
171030,-43.5145605,-47.8078806,84.0040846,33.215,-69.532,-116.443,OK
171038,-43.5146828,-47.8076321,84.0045947,33.217,-69.533,-116.444,OK
171046,-43.5139549,-47.8078863,84.0032021,33.214,-69.532,-116.443,OK
171054,-43.5151295,-47.8085319,84.0040322,33.215,-69.533,-116.442,OK
171062,-43.5163078,-47.8091882,84.004853,33.215,-69.533,-116.441,OK
171070,-43.5145336,-47.8077879,84.0041702,33.217,-69.534,-116.443,OK
171078,-43.5127704,-47.8063983,84.0034886,33.218,-69.535,-116.445,OK
171086,-43.514295,-47.8066572,84.0053433,33.22,-69.534,-116.444,OK
171094,-43.5136446,-47.8068167,84.0041898,33.218,-69.535,-116.444,OK
171102,-43.5130068,-47.8069767,84.0030537,33.216,-69.535,-116.443,OK
171110,-43.5148113,-47.8078702,84.0044608,33.215,-69.533,-116.443,OK
171118,-43.5138857,-47.8080491,84.0028836,33.213,-69.534,-116.443,OK
171126,-43.5145636,-47.8082399,84.0036067,33.213,-69.533,-116.443,OK
171134,-43.515243,-47.8084356,84.0043254,33.212,-69.532,-116.443,OK
171142,-43.5132558,-47.8069189,84.003491,33.214,-69.533,-116.446,OK
171150,-43.5136923,-47.8069644,84.0040603,33.217,-69.534,-116.448,OK
171158,-43.512937,-47.8066652,84.003371,33.215,-69.533,-116.447,OK
171166,-43.5136594,-47.8075863,84.0031781,33.213,-69.532,-116.447,OK
171174,-43.5139226,-47.807375,84.0038419,33.214,-69.531,-116.446,OK
171182,-43.5143149,-47.8078472,84.0037747,33.214,-69.531,-116.446,OK
171190,-43.5139256,-47.8074886,84.0036936,33.215,-69.532,-116.447,OK
171198,-43.5150568,-47.8081068,84.0044978,33.214,-69.531,-116.444,OK
171206,-43.5150346,-47.8075384,84.0052287,33.217,-69.531,-116.445,OK
171214,-43.5139472,-47.8071186,84.0042216,33.216,-69.531,-116.445,OK
171222,-43.5128524,-47.8066985,84.0032041,33.216,-69.53,-116.444,OK
171230,-43.5143138,-47.8078098,84.0038232,33.214,-69.53,-116.441,OK
171238,-43.5129902,-47.8065642,84.0035833,33.217,-69.532,-116.444,OK
171246,-43.5128974,-47.8063552,84.0037301,33.218,-69.531,-116.445,OK
171254,-43.5128195,-47.8061617,84.0038771,33.218,-69.531,-116.446,OK
171262,-43.5138126,-47.8066991,84.0045902,33.218,-69.531,-116.443,OK
171270,-43.5124875,-47.8058532,84.0038116,33.219,-69.532,-116.443,OK
171278,-43.5127509,-47.8058723,84.0041666,33.219,-69.532,-116.443,OK
171286,-43.5125775,-47.8058186,84.0039882,33.219,-69.532,-116.442,OK
171294,-43.5126096,-47.8058521,84.0039895,33.218,-69.532,-116.441,OK
