Frame,Rz,Ry,Rx,Tx,Ty,Tz
101718,69.8076261,-53.3063855,-108.5382921,11.663,-20.714,-119.953
101726,69.9711747,-53.2567104,-108.7620308,11.87,-20.912,-119.995
101734,69.4938415,-53.0731349,-108.4972003,11.665,-20.313,-119.534
101742,69.7913181,-53.3363526,-108.4863824,11.602,-20.582,-120.299
101750,69.7021845,-53.0572551,-108.7266898,11.783,-20.572,-119.709
101758,69.645569,-53.1346049,-108.5778359,11.634,-20.306,-119.704
101766,70.7090097,-53.8012337,-108.8627231,11.331,-20.832,-120.335
101774,71.3703278,-53.8798171,-109.4313519,11.324,-20.791,-119.536
101782,71.7526682,-54.1881753,-109.4521379,11.171,-20.944,-120.066
101790,71.9308733,-54.1709049,-109.6489412,11.252,-21.084,-120.142
101798,71.6399072,-53.8348296,-109.7516393,11.307,-20.729,-119.303
101806,71.9246396,-53.9388543,-109.9124892,11.375,-20.923,-119.632
101814,72.3107208,-54.2554905,-109.9263823,11.119,-20.801,-120.284
101822,73.6295847,-54.9221874,-110.453241,10.802,-21.25,-120.553
101830,73.9437017,-55.0648451,-110.5964921,10.579,-21.112,-120.559
101838,74.1836012,-55.0438035,-110.8538442,10.634,-21.255,-120.471
101846,74.6540518,-55.1336702,-111.2074224,10.548,-21.364,-120.165
101854,75.2768006,-55.4584459,-111.4400932,10.307,-21.387,-120.397
101862,75.6573735,-55.6720694,-111.5649003,10.134,-21.491,-120.904
101870,75.7248081,-55.7210433,-111.5744863,9.996,-21.35,-120.98
101878,76.171522,-55.5450952,-112.1995776,10.341,-21.763,-120.107
101886,76.1145829,-55.4776443,-112.2210453,10.158,-21.516,-119.52
101894,76.3679598,-55.7965303,-112.104871,9.949,-21.492,-120.405
101902,75.835292,-55.5703118,-111.8500026,9.618,-20.978,-120.298
101910,77.3105503,-55.7464856,-113.0545691,10.301,-22.257,-120.004
101918,77.4440115,-56.1414044,-112.7414469,9.755,-21.681,-120.048
101926,76.6842582,-56.0285638,-112.1466303,9.192,-20.886,-120.478
101934,77.7599245,-55.9739865,-113.2250114,9.94,-22.086,-120.061
101942,77.901561,-56.3245524,-112.9700072,9.55,-21.742,-120.149
101950,77.6102282,-56.2331923,-112.7965513,9.14,-21.302,-120.363
101958,78.8112984,-56.3615042,-113.7818703,9.807,-22.528,-120.037
101966,77.9914441,-56.2641007,-113.1214494,9.294,-21.573,-119.809
101974,78.5057071,-56.2019688,-113.672126,9.638,-22.242,-120.062
101982,78.8828499,-56.4537254,-113.7472922,9.661,-22.317,-119.964
101990,78.3816366,-56.2340544,-113.520701,9.314,-21.765,-119.721
101998,79.2937568,-56.4997175,-114.0794104,9.608,-22.531,-119.94
102006,78.4236806,-56.2797089,-113.5097127,9.183,-21.582,-119.739
102014,78.6871435,-56.5668914,-113.4401045,9.127,-21.69,-120.593
102022,78.7372137,-56.2917828,-113.7894183,9.252,-21.866,-119.799
102030,79.0212371,-56.4552214,-113.8746488,9.167,-21.921,-119.863
102038,79.1616583,-56.6900509,-113.7480588,8.941,-21.831,-120.796
102046,79.2669126,-56.7127794,-113.8212223,8.937,-21.886,-120.951
102054,79.188799,-56.7079355,-113.753765,8.885,-21.777,-120.946
102062,79.1491926,-56.7210769,-113.7024576,8.862,-21.684,-121.081
102070,79.1915075,-56.7062248,-113.758162,8.894,-21.696,-120.966
102078,79.2919187,-56.5922864,-113.9763658,8.958,-21.877,-120.151
102086,79.484488,-56.3629934,-114.4059669,9.23,-21.971,-119.212
102094,80.1312386,-56.5279773,-114.8233917,9.094,-22.398,-119.157
102102,80.205467,-56.9545026,-114.4281916,8.672,-22.137,-120.445
102110,80.1251493,-56.7880587,-114.534888,8.771,-22.102,-120.148
102118,80.1423822,-56.6023606,-114.7527391,8.913,-22.169,-119.255
102126,79.9783373,-56.8042099,-114.3816397,8.647,-21.848,-120.124
102134,80.0811712,-56.9960492,-114.2681092,8.476,-21.765,-121.015
102142,80.6596237,-57.050571,-114.7428403,8.491,-22.058,-120.526
102150,81.2023006,-56.926441,-115.3747517,8.593,-22.366,-119.474
